Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,LHR,LON,CPH,CPH,International,22-Jun,5,51.5031653,-0.1123051,55.6760968,12.5683371,COPENHAGEN,Denmark
M,LHR,LON,NCE,NCE,International,22-Jun,73,51.5031653,-0.1123051,43.7101728,7.2619532,NICE,France
M,LHR,LON,TIA,TIA,International,22-Jun,1,51.5031653,-0.1123051,41.3275459,19.8186982,TIRANA,Albania
L,LGW,LON,SKG,SKG,International,22-Jun,5,51.5031653,-0.1123051,40.6400629,22.9444191,THESSALONIKI,Greece
L,LGW,LON,SOF,SOF,International,22-Jun,1,51.5031653,-0.1123051,42.6977082,23.3218675,SOFIA,Bulgaria
L,LGW,LON,CFU,CFU,International,22-Jun,1,51.5031653,-0.1123051,39.6242621,19.9216777,KERKYRA,Greece
M,LGW,LON,CUN,CUN,International,22-Jun,15,51.5031653,-0.1123051,21.161908,-86.8515279,CANCUN,Mexico
L,LGW,LON,TRD,TRD,International,22-Jun,22,51.5031653,-0.1123051,63.4305149,10.3950528,TRONDHEIM,Norway
M,LHR,LON,SEA,SEA,International,22-Jun,14,51.5031653,-0.1123051,47.6061389,-122.3328481,SEATTLE,United States of America
M,LGW,LON,SVQ,SVQ,International,22-Jun,17,51.5031653,-0.1123051,28.2915637,-16.6291304,SEVILLA,Spain and Canary Islands
M,LGW,LON,NOC,NOC,International,22-Jun,30,51.5031653,-0.1123051,53.7900638,-8.921466,KNOCK,Ireland
L,LTN,LON,MXP,MIL,International,22-Jun,14,51.5031653,-0.1123051,45.468503,9.1824027,MILAN,Italy
L,LTN,LON,SVQ,SVQ,International,22-Jun,8,51.5031653,-0.1123051,28.2915637,-16.6291304,SEVILLA,Spain and Canary Islands
M,LHR,LON,HAN,HAN,International,22-Jun,4,51.5031653,-0.1123051,21.0277644,105.8341598,HANOI,Vietnam
M,LHR,LON,DBV,DBV,International,22-Jun,3,51.5031653,-0.1123051,42.6506606,18.0944238,DUBROVNIK,Croatia
M,LHR,LON,TLV,TLV,International,22-Jun,30,51.5031653,-0.1123051,32.0852999,34.7817676,TEL AVIV YAFO,Israel
L,STN,LON,TGD,TGD,International,22-Jun,17,51.5031653,-0.1123051,42.4304196,19.2593642,PODGORICA,Montenegro
L,LGW,LON,AGA,AGA,International,22-Jun,18,51.5031653,-0.1123051,30.4280405,-9.5925444,AGADIR,Morocco
L,LGW,LON,KGS,KGS,International,22-Jun,20,51.5031653,-0.1123051,36.8915064,27.2877228,KOS,Greece
M,LHR,LON,AUS,AUS,International,22-Jun,30,51.5031653,-0.1123051,30.267153,-97.7430608,AUSTIN,United States of America
L,LGW,LON,VCE,VCE,International,22-Jun,24,51.5031653,-0.1123051,45.440379,12.3159547,VENICE,Italy
M,LHR,LON,LIN,MIL,International,22-Jun,32,51.5031653,-0.1123051,45.468503,9.1824027,MILAN,Italy
L,STN,LON,ADB,IZM,International,22-Jun,2,51.5031653,-0.1123051,38.423734,27.142826,IZMIR,Turkey
L,STN,LON,TPS,TPS,International,22-Jun,13,51.5031653,-0.1123051,38.0174282,12.5364464,TRAPANI,Italy
L,LGW,LON,KLX,KLX,International,22-Jun,5,51.5031653,-0.1123051,37.0366386,22.1143716,KALAMATA,Greece
L,LGW,LON,CGN,CGN,International,22-Jun,25,51.5031653,-0.1123051,50.937531,6.9602786,COLOGNE,Germany
L,STN,LON,PEG,PEG,International,22-Jun,4,51.5031653,-0.1123051,43.1107168,12.3908279,PERUGIA,Italy
M,LHR,LON,IAD,WAS,International,22-Jun,30,51.5031653,-0.1123051,47.7510741,-120.7401386,WASHINGTON,United States of America
M,LHR,LON,AMS,AMS,International,22-Jun,2,51.5031653,-0.1123051,52.3675734,4.9041389,AMSTERDAM,Netherlands
L,LGW,LON,PUY,PUY,International,22-Jun,4,51.5031653,-0.1123051,44.8666232,13.8495788,PULA,Croatia
L,LTN,LON,DLM,DLM,International,22-Jun,22,51.5031653,-0.1123051,36.76662,28.799991,DALAMAN,Turkey
L,LGW,LON,VOL,VOL,International,22-Jun,7,51.5031653,-0.1123051,39.366584,22.9506769,VOLOS,Greece
M,LHR,LON,MXP,MIL,International,22-Jun,7,51.5031653,-0.1123051,45.468503,9.1824027,MILAN,Italy
M,LHR,LON,HAM,HAM,International,22-Jun,3,51.5031653,-0.1123051,53.5488282,9.9871703,HAMBURG,Germany
L,STN,LON,AGP,AGP,International,22-Jun,12,51.5031653,-0.1123051,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,LHR,LON,GLA,GLA,Domestic,22-Jun,76,51.5031653,-0.1123051,55.8616704,-4.2583345,GLASGOW,United Kingdom
M,STN,LON,HER,HER,International,22-Jun,9,51.5031653,-0.1123051,35.3387352,25.1442126,IRAKLEION,Greece
L,LGW,LON,KLX,KLX,International,22-Jun,4,51.5031653,-0.1123051,37.0366386,22.1143716,KALAMATA,Greece
L,STN,LON,AOI,AOI,International,22-Jun,27,51.5031653,-0.1123051,43.6071395,13.5101741,ANCONA,Italy
L,SEN,LON,FAO,FAO,International,22-Jun,8,51.5031653,-0.1123051,37.7412488,-25.6755944,FARO,Portugal (including Azores & Madeira)
M,LHR,LON,SVG,SVG,International,22-Jun,14,51.5031653,-0.1123051,58.9699756,5.7331073,STAVANGER,Norway
