Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,CDG,PAR,LHR,LON,International,22-May,28,48.8809481,2.3553137,51.5031653,-0.1123051,LONDON,United Kingdom
M,CDG,PAR,BER,BER,International,22-May,21,48.8809481,2.3553137,52.5200066,13.404954,BERLIN,Germany
M,CDG,PAR,MUC,MUC,International,22-May,7,48.8809481,2.3553137,48.1351253,11.5819806,MUNICH,Germany
M,CDG,PAR,MPL,MPL,Domestic,22-May,17,48.8809481,2.3553137,43.6108535,3.8761323,MONTPELLIER,France
L,ORY,PAR,PMO,PMO,International,22-May,45,48.8809481,2.3553137,38.1156864,13.3614635,PALERMO,Italy
M,CDG,PAR,CPH,CPH,International,22-May,3,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,TLV,TLV,International,22-May,11,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,CDG,PAR,SVQ,SVQ,International,22-May,18,48.8809481,2.3553137,28.2915637,-16.6291304,SEVILLA,Spain and Canary Islands
M,ORY,PAR,ALG,ALG,International,22-May,7,48.8809481,2.3553137,36.753768,3.0587561,ALGIERS,Algeria
M,CDG,PAR,ARN,STO,International,22-May,20,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
L,ORY,PAR,HER,HER,International,22-May,71,48.8809481,2.3553137,35.3387352,25.1442126,IRAKLEION,Greece
L,ORY,PAR,AGA,AGA,International,22-May,65,48.8809481,2.3553137,30.4280405,-9.5925444,AGADIR,Morocco
M,CDG,PAR,MAN,MAN,International,22-May,2,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
L,ORY,PAR,CAG,CAG,International,22-May,9,48.8809481,2.3553137,39.2237323,9.1217194,CAGLIARI,Italy
M,CDG,PAR,TNR,TNR,International,22-May,9,48.8809481,2.3553137,-18.9184607,47.5211293,ANTANANARIVO,Madagascar
M,CDG,PAR,DOH,DOH,International,22-May,31,48.8809481,2.3553137,25.2854473,51.5310398,DOHA,Qatar
L,ORY,PAR,TLS,TLS,Domestic,22-May,131,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
M,CDG,PAR,MIA,MIA,International,22-May,13,48.8809481,2.3553137,25.7616798,-80.1917902,MIAMI,United States of America
M,CDG,PAR,GRU,SAO,International,22-May,13,48.8809481,2.3553137,-23.5557714,-46.6395571,SAO PAULO,Brazil
M,CDG,PAR,PDL,PDL,International,22-May,4,48.8809481,2.3553137,37.7394207,-25.6686725,PONTA DELGADA,Portugal (including Azores & Madeira)
M,CDG,PAR,HND,TYO,International,22-May,17,48.8809481,2.3553137,35.6811673,139.7670516,TOKYO,Japan
M,CDG,PAR,CPH,CPH,International,22-May,74,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,NTE,NTE,Domestic,22-May,3,48.8809481,2.3553137,47.218371,-1.553621,NANTES,France
L,BVA,PAR,PMI,PMI,International,22-May,9,48.8809481,2.3553137,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
M,CDG,PAR,DXB,DXB,International,22-May,1,48.8809481,2.3553137,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,CDG,PAR,CMN,CMN,International,22-May,20,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
M,CDG,PAR,BOD,BOD,Domestic,22-May,2,48.8809481,2.3553137,44.8416106,-0.5810938,BORDEAUX,France
M,BVA,PAR,KIV,KIV,International,22-May,5,48.8809481,2.3553137,47.0104529,28.8638103,CHISINAU,Moldova Rep. of
M,CDG,PAR,DUB,DUB,International,22-May,48,48.8809481,2.3553137,53.3498053,-6.2603097,DUBLIN,Ireland
M,CDG,PAR,CZL,CZL,International,22-May,1,48.8809481,2.3553137,36.3570052,6.6390282,CONSTANTINE,Algeria
M,ORY,PAR,FSC,FSC,Domestic,22-May,27,48.8809481,2.3553137,41.48734,9.130112,FIGARI,France
L,ORY,PAR,NAP,NAP,International,22-May,23,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
L,BVA,PAR,VNO,VNO,International,22-May,9,48.8809481,2.3553137,54.6871555,25.2796514,VILNIUS,Lithuania
M,CDG,PAR,HER,HER,International,22-May,13,48.8809481,2.3553137,35.3387352,25.1442126,IRAKLEION,Greece
M,ORY,PAR,AJA,AJA,Domestic,22-May,56,48.8809481,2.3553137,41.919229,8.738635,AJACCIO,France
L,CDG,PAR,LBA,LBA,International,22-May,18,48.8809481,2.3553137,53.8667051,-1.6586277,LEEDS/BRADFORD,United Kingdom
L,ORY,PAR,NAP,NAP,International,22-May,3,48.8809481,2.3553137,40.8517983,14.26812,NAPLES,Italy
M,CDG,PAR,GRU,SAO,International,22-May,10,48.8809481,2.3553137,-23.5557714,-46.6395571,SAO PAULO,Brazil
L,BVA,PAR,BZR,BZR,Domestic,22-May,18,48.8809481,2.3553137,43.344233,3.215795,BEZIERS,France
L,CDG,PAR,KEF,REK,International,22-May,23,48.8809481,2.3553137,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,CDG,PAR,BRU,BRU,International,22-May,10,48.8809481,2.3553137,50.8476424,4.3571696,BRUSSELS,Belgium
M,ORY,PAR,MAD,MAD,International,22-May,1,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,SLC,SLC,International,22-May,31,48.8809481,2.3553137,40.7607793,-111.8910474,SALT LAKE CITY,United States of America
L,BVA,PAR,PFO,PFO,International,22-May,13,48.8809481,2.3553137,34.7753949,32.4217786,PAPHOS,Cyprus
M,CDG,PAR,ZAG,ZAG,International,22-May,30,48.8809481,2.3553137,45.8150108,15.981919,ZAGREB,Croatia
M,CDG,PAR,CPH,CPH,International,22-May,2,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,ICN,SEL,International,22-May,2,48.8809481,2.3553137,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,CDG,PAR,ADB,IZM,International,22-May,18,48.8809481,2.3553137,38.423734,27.142826,IZMIR,Turkey
M,CDG,PAR,YYZ,YTO,International,22-May,1,48.8809481,2.3553137,43.653226,-79.3831843,TORONTO,Canada
M,CDG,PAR,LIN,MIL,International,22-May,7,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,CDG,PAR,ZRH,ZRH,International,22-May,31,48.8809481,2.3553137,47.3768866,8.541694,ZURICH,Switzerland
M,ORY,PAR,TLS,TLS,Domestic,22-May,80,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
M,ORY,PAR,NCE,NCE,Domestic,22-May,108,48.8809481,2.3553137,43.7101728,7.2619532,NICE,France
M,ORY,PAR,DCM,DCM,Domestic,22-May,46,48.8809481,2.3553137,43.6075999,2.2419407,CASTRES,France
M,CDG,PAR,AGP,AGP,International,22-May,1,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
L,BVA,PAR,DEB,DEB,International,22-May,4,48.8809481,2.3553137,47.5288879,21.6254485,DEBRECEN,Hungary
L,CDG,PAR,MAN,MAN,International,22-May,10,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
M,CDG,PAR,ORD,CHI,International,22-May,5,48.8809481,2.3553137,41.8781136,-87.6297982,CHICAGO,United States of America
L,CDG,PAR,AYT,AYT,International,22-May,14,48.8809481,2.3553137,36.8968908,30.7133233,ANTALYA,Turkey
M,ORY,PAR,NCE,NCE,Domestic,22-May,120,48.8809481,2.3553137,43.7101728,7.2619532,NICE,France
M,CDG,PAR,SFO,SFO,International,22-May,7,48.8809481,2.3553137,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,CDG,PAR,BGO,BGO,International,22-May,2,48.8809481,2.3553137,60.3912628,5.3220544,BERGEN,Norway
M,CDG,PAR,CPH,CPH,International,22-May,3,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,MAD,MAD,International,22-May,2,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,MRS,MRS,Domestic,22-May,2,48.8809481,2.3553137,43.3025742,5.3690743,MARSEILLE,France
L,ORY,PAR,AGA,AGA,International,22-May,13,48.8809481,2.3553137,30.4280405,-9.5925444,AGADIR,Morocco
M,CDG,PAR,BOS,BOS,International,22-May,15,48.8809481,2.3553137,42.3600825,-71.0588801,BOSTON,United States of America
M,CDG,PAR,ORD,CHI,International,22-May,6,48.8809481,2.3553137,41.8781136,-87.6297982,CHICAGO,United States of America
M,CDG,PAR,AGP,AGP,International,22-May,20,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,ORY,PAR,PUJ,PUJ,International,22-May,12,48.8809481,2.3553137,18.5600761,-68.372535,PUNTA CANA,Dominican Republic
M,CDG,PAR,DEN,DEN,International,22-May,3,48.8809481,2.3553137,39.7392358,-104.990251,DENVER,United States of America
M,CDG,PAR,MLA,MLA,International,22-May,1,48.8809481,2.3553137,35.937496,14.375416,MALTA,Malta
L,ORY,PAR,JMK,JMK,International,22-May,31,48.8809481,2.3553137,37.4414601,25.3667218,MYKONOS,Greece
M,CDG,PAR,EDI,EDI,International,22-May,1,48.8809481,2.3553137,55.953252,-3.188267,EDINBURGH,United Kingdom
M,CDG,PAR,OPO,OPO,International,22-May,3,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
L,CDG,PAR,BUD,BUD,International,22-May,24,48.8809481,2.3553137,47.497912,19.040235,BUDAPEST,Hungary
M,CDG,PAR,TRN,TRN,International,22-May,16,48.8809481,2.3553137,45.0703155,7.6868552,TURIN,Italy
M,ORY,PAR,MAD,MAD,International,22-May,163,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,JNB,JNB,International,22-May,1,48.8809481,2.3553137,-26.205647,28.0337185,JOHANNESBURG,South Africa
L,CDG,PAR,VCE,VCE,International,22-May,49,48.8809481,2.3553137,45.440379,12.3159547,VENICE,Italy
M,CDG,PAR,CPH,CPH,International,22-May,29,48.8809481,2.3553137,55.6760968,12.5683371,COPENHAGEN,Denmark
M,CDG,PAR,HAM,HAM,International,22-May,51,48.8809481,2.3553137,53.5488282,9.9871703,HAMBURG,Germany
M,ORY,PAR,FSC,FSC,Domestic,22-May,6,48.8809481,2.3553137,41.48734,9.130112,FIGARI,France
L,BVA,PAR,SCQ,SCQ,International,22-May,14,48.8809481,2.3553137,28.2915637,-16.6291304,SANTIAGO DE COMPOSTELA,Spain and Canary Islands
M,CDG,PAR,TLV,TLV,International,22-May,26,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,ORY,PAR,DJE,DJE,International,22-May,18,48.8809481,2.3553137,33.8075978,10.8451467,DJERBA,Tunisia
M,CDG,PAR,HKG,HKG,International,22-May,1,48.8809481,2.3553137,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,CDG,PAR,FSC,FSC,Domestic,22-May,2,48.8809481,2.3553137,41.48734,9.130112,FIGARI,France
M,CDG,PAR,VLC,VLC,International,22-May,12,48.8809481,2.3553137,39.4738338,-0.3756348,VALENCIA,Spain and Canary Islands
M,ORY,PAR,TUN,TUN,International,22-May,2,48.8809481,2.3553137,36.8064948,10.1815316,TUNIS,Tunisia
M,CDG,PAR,TLS,TLS,Domestic,22-May,6,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
L,CDG,PAR,AGP,AGP,International,22-May,15,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,CDG,PAR,BOM,BOM,International,22-May,20,48.8809481,2.3553137,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,CDG,PAR,MIA,MIA,International,22-May,2,48.8809481,2.3553137,25.7616798,-80.1917902,MIAMI,United States of America
M,CDG,PAR,LIM,LIM,International,22-May,21,48.8809481,2.3553137,-12.0466888,-77.0430886,LIMA,Peru
L,ORY,PAR,VIE,VIE,International,22-May,18,48.8809481,2.3553137,48.2080696,16.3713095,VIENNA,Austria
M,CDG,PAR,MUC,MUC,International,22-May,1,48.8809481,2.3553137,48.1351253,11.5819806,MUNICH,Germany
M,ORY,PAR,OUD,OUD,International,22-May,1,48.8809481,2.3553137,34.681962,-1.900155,OUJDA,Morocco
M,CDG,PAR,TLV,TLV,International,22-May,2,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
L,BVA,PAR,LCA,LCA,International,22-May,13,48.8809481,2.3553137,34.9182222,33.6200625,LARNACA,Cyprus
M,CDG,PAR,VIE,VIE,International,22-May,19,48.8809481,2.3553137,48.2080696,16.3713095,VIENNA,Austria
M,ORY,PAR,CMN,CMN,International,22-May,16,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
L,ORY,PAR,BLL,BLL,International,22-May,9,48.8809481,2.3553137,55.728449,9.112366,BILLUND,Denmark
M,CDG,PAR,OTP,BUH,International,22-May,19,48.8809481,2.3553137,44.4267674,26.1025384,BUCHAREST,Romania
L,ORY,PAR,AGP,AGP,International,22-May,66,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,CDG,PAR,JFK,NYC,International,22-May,5,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
L,ORY,PAR,FCO,ROM,International,22-May,51,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
M,CDG,PAR,BES,BES,Domestic,22-May,6,48.8809481,2.3553137,48.3899275,-4.4855959,BREST,France
M,CDG,PAR,TBS,TBS,International,22-May,9,48.8809481,2.3553137,41.6938026,44.8015168,TBILISI,Georgia
L,BVA,PAR,POZ,POZ,International,22-May,9,48.8809481,2.3553137,52.4056786,16.9312766,POZNAN,Poland
M,ORY,PAR,AJA,AJA,Domestic,22-May,55,48.8809481,2.3553137,41.919229,8.738635,AJACCIO,France
M,CDG,PAR,TYN,TYN,International,22-May,1,48.8809481,2.3553137,37.8705899,112.55067,TAIYUAN,"China, People’s Republic of"
L,ORY,PAR,MPL,MPL,Domestic,22-May,95,48.8809481,2.3553137,43.6108535,3.8761323,MONTPELLIER,France
M,CDG,PAR,SEA,SEA,International,22-May,12,48.8809481,2.3553137,47.6061389,-122.3328481,SEATTLE,United States of America
L,ORY,PAR,SKG,SKG,International,22-May,16,48.8809481,2.3553137,40.6400629,22.9444191,THESSALONIKI,Greece
M,ORY,PAR,MAD,MAD,International,22-May,5,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,VIE,VIE,International,22-May,1,48.8809481,2.3553137,48.2080696,16.3713095,VIENNA,Austria
L,CDG,PAR,EDI,EDI,International,22-May,11,48.8809481,2.3553137,55.953252,-3.188267,EDINBURGH,United Kingdom
L,CDG,PAR,PMI,PMI,International,22-May,12,48.8809481,2.3553137,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
M,CDG,PAR,KEF,REK,International,22-May,14,48.8809481,2.3553137,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,CDG,PAR,JFK,NYC,International,22-May,26,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,CDG,PAR,LIN,MIL,International,22-May,21,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,CDG,PAR,SOF,SOF,International,22-May,2,48.8809481,2.3553137,42.6977082,23.3218675,SOFIA,Bulgaria
M,CDG,PAR,LBV,LBV,International,22-May,17,48.8809481,2.3553137,0.4077972,9.4402833,LIBREVILLE,Gabon
M,CDG,PAR,NCL,NCL,International,22-May,33,48.8809481,2.3553137,54.978252,-1.61778,NEWCASTLE,United Kingdom
M,CDG,PAR,LIN,MIL,International,22-May,3,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
L,ORY,PAR,LIN,MIL,International,22-May,31,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
M,ORY,PAR,LIN,MIL,International,22-May,27,48.8809481,2.3553137,45.468503,9.1824027,MILAN,Italy
L,ORY,PAR,LGW,LON,International,22-May,61,48.8809481,2.3553137,51.5031653,-0.1123051,LONDON,United Kingdom
M,CDG,PAR,BGO,BGO,International,22-May,1,48.8809481,2.3553137,60.3912628,5.3220544,BERGEN,Norway
L,ORY,PAR,PMI,PMI,International,22-May,56,48.8809481,2.3553137,39.5726541,2.6568551,PALMA MALLORCA,Spain and Canary Islands
L,BVA,PAR,TSF,VCE,International,22-May,34,48.8809481,2.3553137,45.440379,12.3159547,VENICE,Italy
M,CDG,PAR,LYS,LYS,Domestic,22-May,7,48.8809481,2.3553137,45.764043,4.835659,LYON,France
M,CDG,PAR,BKK,BKK,International,22-May,28,48.8809481,2.3553137,13.7563309,100.5017651,BANGKOK,Thailand
L,ORY,PAR,KLX,KLX,International,22-May,7,48.8809481,2.3553137,37.0366386,22.1143716,KALAMATA,Greece
M,CDG,PAR,MAD,MAD,International,22-May,1,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
L,BVA,PAR,SJJ,SJJ,International,22-May,9,48.8809481,2.3553137,43.8562586,18.4130763,SARAJEVO,Bosnia and Herzegovina
M,CDG,PAR,FCO,ROM,International,22-May,56,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
L,CDG,PAR,OPO,OPO,International,22-May,36,48.8809481,2.3553137,37.7412488,-25.6755944,PORTO,Portugal (including Azores & Madeira)
M,CDG,PAR,LYS,LYS,Domestic,22-May,1,48.8809481,2.3553137,45.764043,4.835659,LYON,France
M,CDG,PAR,WAW,WAW,International,22-May,11,48.8809481,2.3553137,52.2296756,21.0122287,WARSAW,Poland
M,CDG,PAR,JFK,NYC,International,22-May,10,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,ORY,PAR,MUC,MUC,International,22-May,3,48.8809481,2.3553137,48.1351253,11.5819806,MUNICH,Germany
M,CDG,PAR,BHX,BHX,International,22-May,6,48.8809481,2.3553137,52.4822694,-1.8900078,BIRMINGHAM,United Kingdom
M,CDG,PAR,NRT,TYO,International,22-May,22,48.8809481,2.3553137,35.6811673,139.7670516,TOKYO,Japan
L,ORY,PAR,GRX,GRX,International,22-May,9,48.8809481,2.3553137,28.2915637,-16.6291304,GRANADA,Spain and Canary Islands
L,CDG,PAR,TLS,TLS,Domestic,22-May,9,48.8809481,2.3553137,43.6048462,1.442848,TOULOUSE,France
L,BVA,PAR,PSA,PSA,International,22-May,18,48.8809481,2.3553137,43.7228385,10.4017581,PISA,Italy
M,CDG,PAR,ALG,ALG,International,22-May,35,48.8809481,2.3553137,36.753768,3.0587561,ALGIERS,Algeria
M,CDG,PAR,AJA,AJA,Domestic,22-May,4,48.8809481,2.3553137,41.919229,8.738635,AJACCIO,France
M,CDG,PAR,IST,IST,International,22-May,41,48.8809481,2.3553137,41.0082376,28.9783589,ISTANBUL,Turkey
M,CDG,PAR,AUH,AUH,International,22-May,30,48.8809481,2.3553137,24.453884,54.3773438,ABU DHABI,United Arab Emirates
L,ORY,PAR,PUF,PUF,Domestic,22-May,53,48.8809481,2.3553137,43.2951,-0.370797,PAU,France
L,CDG,PAR,TFS,TCI,International,22-May,4,48.8809481,2.3553137,28.2915637,-16.6291304,TENERIFE,Spain and Canary Islands
M,CDG,PAR,ORD,CHI,International,22-May,23,48.8809481,2.3553137,41.8781136,-87.6297982,CHICAGO,United States of America
M,CDG,PAR,HAJ,HAJ,International,22-May,8,48.8809481,2.3553137,52.3758916,9.7320104,HANOVER,Germany
M,CDG,PAR,LAX,LAX,International,22-May,25,48.8809481,2.3553137,34.0549076,-118.242643,LOS ANGELES,United States of America
M,ORY,PAR,AJA,AJA,Domestic,22-May,5,48.8809481,2.3553137,41.919229,8.738635,AJACCIO,France
M,CDG,PAR,ESB,ANK,International,22-May,4,48.8809481,2.3553137,39.9333635,32.8597419,ANKARA,Turkey
M,CDG,PAR,MAD,MAD,International,22-May,35,48.8809481,2.3553137,40.4167279,-3.7032905,MADRID,Spain and Canary Islands
M,CDG,PAR,WAW,WAW,International,22-May,3,48.8809481,2.3553137,52.2296756,21.0122287,WARSAW,Poland
M,CDG,PAR,LIS,LIS,International,22-May,2,48.8809481,2.3553137,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,CDG,PAR,JFK,NYC,International,22-May,31,48.8809481,2.3553137,40.7527262,-73.9772294,NEW YORK,United States of America
M,ORY,PAR,LIS,LIS,International,22-May,13,48.8809481,2.3553137,37.7412488,-25.6755944,LISBON,Portugal (including Azores & Madeira)
M,CDG,PAR,NCL,NCL,International,22-May,3,48.8809481,2.3553137,54.978252,-1.61778,NEWCASTLE,United Kingdom
M,CDG,PAR,BLQ,BLQ,International,22-May,43,48.8809481,2.3553137,44.494887,11.3426163,BOLOGNA,Italy
M,ORY,PAR,FDF,FDF,International,22-May,26,48.8809481,2.3553137,14.6060576,-61.069884,FORT-DE-FRANCE,Martinique
M,CDG,PAR,ZRH,ZRH,International,22-May,53,48.8809481,2.3553137,47.3768866,8.541694,ZURICH,Switzerland
L,ORY,PAR,SFA,SFA,International,22-May,13,48.8809481,2.3553137,34.739822,10.7600196,SFAX,Tunisia
L,ORY,PAR,RHO,RHO,International,22-May,21,48.8809481,2.3553137,36.4340533,28.2176379,RHODES,Greece
M,ORY,PAR,TUN,TUN,International,22-May,26,48.8809481,2.3553137,36.8064948,10.1815316,TUNIS,Tunisia
M,ORY,PAR,VIL,VIL,International,22-May,5,48.8809481,2.3553137,23.7221111,-15.9347384,DAKHLA,Morocco
M,CDG,PAR,OSL,OSL,International,22-May,23,48.8809481,2.3553137,59.9138688,10.7522454,OSLO,Norway
M,CDG,PAR,PUJ,PUJ,International,22-May,1,48.8809481,2.3553137,18.5600761,-68.372535,PUNTA CANA,Dominican Republic
L,ORY,PAR,ALC,ALC,International,22-May,22,48.8809481,2.3553137,38.3457685,-0.4909444,ALICANTE,Spain and Canary Islands
L,CDG,PAR,FAO,FAO,International,22-May,10,48.8809481,2.3553137,37.7412488,-25.6755944,FARO,Portugal (including Azores & Madeira)
M,CDG,PAR,FIH,FIH,International,22-May,2,48.8809481,2.3553137,-4.3032527,15.310528,KINSHASA,"Congo, Democratic Republic of"
M,CDG,PAR,BCN,BCN,International,22-May,55,48.8809481,2.3553137,41.3873974,2.168568,BARCELONA,Spain and Canary Islands
M,CDG,PAR,NCL,NCL,International,22-May,6,48.8809481,2.3553137,54.978252,-1.61778,NEWCASTLE,United Kingdom
M,CDG,PAR,NUE,NUE,International,22-May,4,48.8809481,2.3553137,49.4542881,11.0745641,NUREMBERG,Germany
M,CDG,PAR,GIG,RIO,International,22-May,31,48.8809481,2.3553137,-22.9068467,-43.1728965,RIO DE JANEIRO,Brazil
L,ORY,PAR,MLA,MLA,International,22-May,9,48.8809481,2.3553137,35.937496,14.375416,MALTA,Malta
M,ORY,PAR,RBA,RBA,International,22-May,38,48.8809481,2.3553137,34.0083637,-6.8538748,RABAT,Morocco
M,ORY,PAR,CMN,CMN,International,22-May,32,48.8809481,2.3553137,#N/A,#N/A,#N/A,#N/A
M,ORY,PAR,FSC,FSC,Domestic,22-May,8,48.8809481,2.3553137,41.48734,9.130112,FIGARI,France
M,CDG,PAR,BUD,BUD,International,22-May,9,48.8809481,2.3553137,47.497912,19.040235,BUDAPEST,Hungary
L,CDG,PAR,BIQ,BIQ,Domestic,22-May,5,48.8809481,2.3553137,43.4831519,-1.558626,BIARRITZ,France
L,ORY,PAR,KEF,REK,International,22-May,18,48.8809481,2.3553137,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,CDG,PAR,LYS,LYS,Domestic,22-May,1,48.8809481,2.3553137,45.764043,4.835659,LYON,France
M,CDG,PAR,ACC,ACC,International,22-May,14,48.8809481,2.3553137,5.5592846,-0.1974306,ACCRA,Ghana
L,ORY,PAR,BES,BES,Domestic,22-May,18,48.8809481,2.3553137,48.3899275,-4.4855959,BREST,France
M,CDG,PAR,GVA,GVA,International,22-May,102,48.8809481,2.3553137,46.2043907,6.1431577,GENEVA,Switzerland
M,ORY,PAR,ORN,ORN,International,22-May,1,48.8809481,2.3553137,35.6987388,-0.6349319,ORAN,Algeria
M,CDG,PAR,TLV,TLV,International,22-May,9,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,CDG,PAR,BEY,BEY,International,22-May,17,48.8809481,2.3553137,33.8937913,35.5017767,BEIRUT,Lebanon
L,BVA,PAR,VLC,VLC,International,22-May,9,48.8809481,2.3553137,39.4738338,-0.3756348,VALENCIA,Spain and Canary Islands
L,CDG,PAR,FSC,FSC,Domestic,22-May,3,48.8809481,2.3553137,41.48734,9.130112,FIGARI,France
L,ORY,PAR,EDI,EDI,International,22-May,9,48.8809481,2.3553137,55.953252,-3.188267,EDINBURGH,United Kingdom
L,BVA,PAR,CIA,ROM,International,22-May,49,48.8809481,2.3553137,41.8967068,12.4822025,ROME,Italy
L,BVA,PAR,OUD,OUD,International,22-May,9,48.8809481,2.3553137,34.681962,-1.900155,OUJDA,Morocco
M,ORY,PAR,RDZ,RDZ,Domestic,22-May,49,48.8809481,2.3553137,44.349389,2.575986,RODEZ,France
L,CDG,PAR,ACE,ACE,International,22-May,13,48.8809481,2.3553137,29.0468535,-13.5899733,LANZAROTE,Spain and Canary Islands
M,BVA,PAR,SUJ,SUJ,International,22-May,5,48.8809481,2.3553137,47.8016702,22.8575926,SATU MARE,Romania
L,BVA,PAR,MAN,MAN,International,22-May,18,48.8809481,2.3553137,53.4807593,-2.2426305,MANCHESTER,United Kingdom
M,ORY,PAR,BVE,BVE,Domestic,22-May,49,48.8809481,2.3553137,45.1622927,1.5267596,BRIVE-LA-GAILLARDE,France
L,BVA,PAR,DUB,DUB,International,22-May,59,48.8809481,2.3553137,53.3498053,-6.2603097,DUBLIN,Ireland
M,CDG,PAR,SFO,SFO,International,22-May,24,48.8809481,2.3553137,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,CDG,PAR,CLY,CLY,Domestic,22-May,4,48.8809481,2.3553137,42.567651,8.757222,CALVI,France
L,CDG,PAR,KEF,REK,International,22-May,2,48.8809481,2.3553137,64.1469868,-21.9407552,REYKJAVIK,Iceland
M,CDG,PAR,DEL,DEL,International,22-May,1,48.8809481,2.3553137,28.7040592,77.1024902,DELHI,India (including Andaman Isl.)
L,BVA,PAR,AGP,AGP,International,22-May,9,48.8809481,2.3553137,28.2915637,-16.6291304,MALAGA,Spain and Canary Islands
M,CDG,PAR,VIE,VIE,International,22-May,15,48.8809481,2.3553137,48.2080696,16.3713095,VIENNA,Austria
M,CDG,PAR,ARN,STO,International,22-May,3,48.8809481,2.3553137,59.3293235,18.0685808,STOCKHOLM,Sweden
M,CDG,PAR,TLV,TLV,International,22-May,6,48.8809481,2.3553137,32.0852999,34.7817676,TEL AVIV YAFO,Israel
M,CDG,PAR,LYS,LYS,Domestic,22-May,22,48.8809481,2.3553137,45.764043,4.835659,LYON,France
M,CDG,PAR,ORN,ORN,International,22-May,1,48.8809481,2.3553137,35.6987388,-0.6349319,ORAN,Algeria
M,CDG,PAR,BGO,BGO,International,22-May,12,48.8809481,2.3553137,60.3912628,5.3220544,BERGEN,Norway
L,CDG,PAR,ALC,ALC,International,22-May,60,48.8809481,2.3553137,38.3457685,-0.4909444,ALICANTE,Spain and Canary Islands
M,CDG,PAR,DXB,DXB,International,22-May,25,48.8809481,2.3553137,25.2048493,55.2707828,DUBAI,United Arab Emirates
